timestamp(s),nodeId,kind,bytes,src,dst,seq,hops,sf
2.414766730,0,beacon,5,0,65535,1,0,7
2.807546093,1,beacon,5,1,65535,1,0,8
3.595940747,3,beacon,8,3,65535,1,0,8
8.473097285,2,beacon,11,2,65535,1,0,8
8.722219627,5,beacon,8,5,65535,1,0,7
8.970359947,8,beacon,11,8,65535,1,0,7
9.754940824,4,beacon,20,4,65535,1,0,8
11.363189829,6,beacon,26,6,65535,1,0,8
12.813150705,7,beacon,29,7,65535,1,0,7
62.414766730,0,beacon,23,0,65535,2,0,8
62.807546093,1,beacon,29,1,65535,2,0,8
63.595940747,3,beacon,29,3,65535,2,0,8
68.473097285,2,beacon,29,2,65535,2,0,8
68.722219627,5,beacon,29,5,65535,2,0,8
68.970359947,8,beacon,29,8,65535,2,0,7
69.754940824,4,beacon,29,4,65535,2,0,7
71.363189829,6,beacon,29,6,65535,2,0,7
72.813150705,7,beacon,29,7,65535,2,0,7
114.600531278,5,data,27,5,1,1,0,8
122.414766730,0,beacon,29,0,65535,3,0,8
122.807546093,1,beacon,29,1,65535,3,0,8
123.595940747,3,beacon,29,3,65535,3,0,7
124.600531278,5,data,27,5,3,2,0,8
124.740307868,4,data,27,5,3,2,1,8
128.473097285,2,beacon,29,2,65535,3,0,8
128.722219627,5,beacon,29,5,65535,3,0,7
128.970359947,8,beacon,29,8,65535,3,0,8
129.754940824,4,beacon,29,4,65535,3,0,7
131.363189829,6,beacon,29,6,65535,3,0,7
132.813150705,7,beacon,29,7,65535,3,0,8
134.600531278,5,data,27,5,0,3,0,8
134.740307868,4,data,27,5,0,3,1,8
144.600531278,5,data,27,5,6,4,0,8
144.686673106,8,data,27,8,7,1,0,8
150.493470961,1,data,27,1,0,1,0,8
152.144748858,2,data,27,2,7,1,0,8
152.284525448,1,data,27,2,7,1,1,8
154.600531278,5,data,27,5,2,5,0,8
154.686673106,8,data,27,8,0,2,0,8
155.285564319,4,data,27,4,7,1,0,8
159.035127545,7,data,27,7,3,1,0,8
160.493470961,1,data,27,1,7,2,0,8
162.144748858,2,data,27,2,7,2,0,8
162.284525448,1,data,27,2,7,2,1,8
164.213289177,6,data,27,6,1,1,0,8
164.353065767,3,data,27,6,1,1,1,8
164.600531278,5,data,27,5,4,6,0,8
164.686673106,8,data,27,8,4,3,0,8
165.285564319,4,data,27,4,6,2,0,8
169.035127545,7,data,27,7,4,2,0,8
169.264742471,3,data,27,3,1,1,0,8
170.493470961,1,data,27,1,5,3,0,8
172.144748858,2,data,27,2,1,3,0,8
174.213289177,6,data,27,6,8,2,0,8
174.353065767,7,data,27,6,8,2,1,8
174.600531278,5,data,27,5,1,7,0,8
174.686673106,8,data,27,8,1,4,0,8
175.285564319,4,data,27,4,0,3,0,8
179.035127545,7,data,27,7,0,3,0,8
179.174904135,6,data,27,7,0,3,1,8
179.264742471,3,data,27,3,4,2,0,8
180.493470961,1,data,27,1,5,4,0,8
181.877940882,0,data,27,0,3,1,0,8
182.144748858,2,data,27,2,6,4,0,8
182.284525448,1,data,27,2,6,4,1,8
182.414766730,0,beacon,29,0,65535,4,0,7
182.807546093,1,beacon,29,1,65535,4,0,7
183.595940747,3,beacon,29,3,65535,4,0,7
184.213289177,6,data,27,6,8,3,0,8
184.353065767,7,data,27,6,8,3,1,8
184.600531278,5,data,27,5,7,8,0,8
184.686673106,8,data,27,8,5,5,0,8
185.285564319,4,data,27,4,0,4,0,8
188.473097285,2,beacon,29,2,65535,4,0,7
188.722219627,5,beacon,29,5,65535,4,0,7
188.970359947,8,beacon,29,8,65535,4,0,7
189.035127545,7,data,27,7,6,4,0,8
189.264742471,3,data,27,3,4,3,0,8
189.754940824,4,beacon,29,4,65535,4,0,7
190.493470961,1,data,27,1,3,5,0,8
191.363189829,6,beacon,29,6,65535,4,0,8
191.877940882,0,data,27,0,6,2,0,8
192.017717717,4,data,27,0,6,2,1,8
192.144748858,2,data,27,2,7,5,0,8
192.813150705,7,beacon,29,7,65535,4,0,7
194.213289177,6,data,27,6,3,4,0,8
194.600531278,5,data,27,5,1,9,0,8
194.686673106,8,data,27,8,1,6,0,8
195.285564319,4,data,27,4,5,5,0,8
195.425341155,8,data,27,4,5,5,1,8
199.035127545,7,data,27,7,3,5,0,8
199.264742471,3,data,27,3,7,4,0,8
200.493470961,1,data,27,1,4,6,0,8
201.877940882,0,data,27,0,6,3,0,8
202.144748858,2,data,27,2,4,6,0,8
204.213289177,6,data,27,6,3,5,0,8
204.600531278,5,data,27,5,6,10,0,8
204.686673106,8,data,27,8,5,7,0,8
205.285564319,4,data,27,4,7,6,0,8
209.035127545,7,data,27,7,0,6,0,8
209.174904135,6,data,27,7,0,6,1,8
209.264742471,3,data,27,3,7,5,0,8
210.493470961,1,data,27,1,3,7,0,8
211.877940882,0,data,27,0,4,4,0,8
212.144748858,2,data,27,2,7,7,0,8
214.213289177,6,data,27,6,0,6,0,8
214.600531278,5,data,27,5,1,11,0,8
214.686673106,8,data,27,8,6,8,0,8
215.285564319,4,data,27,4,8,7,0,8
219.035127545,7,data,27,7,0,7,0,8
219.174904135,6,data,27,7,0,7,1,8
219.264742471,3,data,27,3,8,6,0,8
220.493470961,1,data,27,1,3,8,0,8
221.877940882,0,data,27,0,1,5,0,8
222.017717472,3,data,27,0,1,5,1,8
222.144748858,2,data,27,2,7,8,0,8
224.213289177,6,data,27,6,3,7,0,8
224.600531278,5,data,27,5,7,12,0,8
224.686673106,8,data,27,8,0,9,0,8
225.285564319,4,data,27,4,7,8,0,8
229.035127545,7,data,27,7,1,8,0,8
229.174904135,4,data,27,7,1,8,1,8
229.264742471,3,data,27,3,2,7,0,8
230.493470961,1,data,27,1,5,9,0,8
231.877940882,0,data,27,0,4,6,0,8
232.144748858,2,data,27,2,7,9,0,8
234.213289177,6,data,27,6,5,8,0,8
234.600531278,5,data,27,5,1,13,0,8
234.686673106,8,data,27,8,0,10,0,8
235.285564319,4,data,27,4,1,9,0,8
239.035127545,7,data,27,7,1,9,0,8
239.174904135,4,data,27,7,1,9,1,8
239.264742471,3,data,27,3,1,8,0,8
240.493470961,1,data,27,1,7,10,0,8
240.633247551,4,data,27,1,7,10,1,8
241.877940882,0,data,27,0,7,7,0,8
242.017717717,4,data,27,0,7,7,1,8
242.144748858,2,data,27,2,6,10,0,8
242.414766730,0,beacon,29,0,65535,5,0,7
242.807546093,1,beacon,29,1,65535,5,0,7
243.595940747,3,beacon,29,3,65535,5,0,8
244.213289177,6,data,27,6,4,9,0,8
244.353065767,3,data,27,6,4,9,1,8
244.600531278,5,data,27,5,3,14,0,8
244.686673106,8,data,27,8,4,11,0,8
245.285564319,4,data,27,4,0,10,0,8
248.473097285,2,beacon,29,2,65535,5,0,8
248.722219627,5,beacon,29,5,65535,5,0,7
248.970359947,8,beacon,29,8,65535,5,0,8
249.035127545,7,data,27,7,0,10,0,8
249.264742471,3,data,27,3,8,9,0,8
249.404519791,2,data,27,3,8,9,1,8
249.754940824,4,beacon,29,4,65535,5,0,7
250.493470961,1,data,27,1,7,11,0,8
250.633247551,4,data,27,1,7,11,1,8
251.363189829,6,beacon,29,6,65535,5,0,7
251.877940882,0,data,27,0,5,8,0,8
252.017717717,4,data,27,0,5,8,1,8
252.144748858,2,data,27,2,1,11,0,8
252.813150705,7,beacon,29,7,65535,5,0,8
254.213289177,6,data,27,6,2,10,0,8
254.353065767,3,data,27,6,2,10,1,8
254.600531278,5,data,27,5,2,15,0,8
254.686673106,8,data,27,8,1,12,0,8
255.285564319,4,data,27,4,6,11,0,8
259.035127545,7,data,27,7,3,11,0,8
259.174904135,6,data,27,7,3,11,1,8
259.264742471,3,data,27,3,6,10,0,8
260.493470961,1,data,27,1,4,12,0,8
261.877940882,0,data,27,0,3,9,0,8
262.017717717,4,data,27,0,3,9,1,8
262.144748858,2,data,27,2,8,12,0,8
264.213289177,6,data,27,6,2,11,0,8
264.353065767,3,data,27,6,2,11,1,8
264.600531278,5,data,27,5,7,16,0,8
264.686673106,8,data,27,8,5,13,0,8
265.285564319,4,data,27,4,6,12,0,8
269.035127545,7,data,27,7,1,12,0,8
269.174904380,5,data,27,7,1,12,1,8
269.264742471,3,data,27,3,0,11,0,8
270.493470961,1,data,27,1,8,13,0,8
270.633247551,4,data,27,1,8,13,1,8
271.877940882,0,data,27,0,3,10,0,8
272.144748858,2,data,27,2,4,13,0,8
274.213289177,6,data,27,6,0,12,0,8
274.600531278,5,data,27,5,1,17,0,8
274.686673106,8,data,27,8,0,14,0,8
275.285564319,4,data,27,4,7,13,0,8
279.035127545,7,data,27,7,2,13,0,8
279.174904135,4,data,27,7,2,13,1,8
279.264742471,3,data,27,3,2,12,0,8
280.493470961,1,data,27,1,5,14,0,8
281.877940882,0,data,27,0,6,11,0,8
282.017717717,4,data,27,0,6,11,1,8
282.144748858,2,data,27,2,1,14,0,8
284.213289177,6,data,27,6,2,13,0,8
284.353065767,3,data,27,6,2,13,1,8
284.600531278,5,data,27,5,2,18,0,8
284.686673106,8,data,27,8,3,15,0,8
285.285564319,4,data,27,4,2,14,0,8
289.035127545,7,data,27,7,3,14,0,8
289.174904135,6,data,27,7,3,14,1,8
289.264742471,3,data,27,3,4,13,0,8
290.493470961,1,data,27,1,7,15,0,8
290.633247551,4,data,27,1,7,15,1,8
291.877940882,0,data,27,0,8,12,0,8
292.144748858,2,data,27,2,3,15,0,8
294.213289177,6,data,27,6,4,14,0,8
294.353065767,7,data,27,6,4,14,1,8
294.600531278,5,data,27,5,3,19,0,8
294.686673106,8,data,27,8,3,16,0,8
295.285564319,4,data,27,4,3,15,0,8
299.035127545,7,data,27,7,4,15,0,8
299.264742471,3,data,27,3,7,14,0,8
300.493470961,1,data,27,1,2,16,0,8
301.877940882,0,data,27,0,5,13,0,8
302.144748858,2,data,27,2,8,16,0,8
302.414766730,0,beacon,29,0,65535,6,0,7
302.807546093,1,beacon,29,1,65535,6,0,7
303.595940747,3,beacon,29,3,65535,6,0,7
304.213289177,6,data,27,6,2,15,0,8
304.353065767,3,data,27,6,2,15,1,8
304.600531278,5,data,27,5,3,20,0,8
304.686673106,8,data,27,8,3,17,0,8
305.285564319,4,data,27,4,7,16,0,8
308.473097285,2,beacon,29,2,65535,6,0,8
308.722219627,5,beacon,29,5,65535,6,0,8
308.970359947,8,beacon,29,8,65535,6,0,8
309.035127545,7,data,27,7,1,16,0,8
309.264742471,3,data,27,3,4,15,0,8
309.754940824,4,beacon,29,4,65535,6,0,8
310.493470961,1,data,27,1,7,17,0,8
310.633247551,4,data,27,1,7,17,1,8
311.363189829,6,beacon,29,6,65535,6,0,7
311.877940882,0,data,27,0,8,14,0,8
312.017717717,4,data,27,0,8,14,1,8
312.144748858,2,data,27,2,5,17,0,8
312.813150705,7,beacon,29,7,65535,6,0,8
314.213289177,6,data,27,6,2,16,0,8
314.353065767,3,data,27,6,2,16,1,8
314.600531278,5,data,27,5,7,21,0,8
314.686673106,8,data,27,8,4,18,0,8
315.285564319,4,data,27,4,2,17,0,8
319.035127545,7,data,27,7,5,17,0,8
319.264742471,3,data,27,3,1,16,0,8
320.493470961,1,data,27,1,5,18,0,8
321.877940882,0,data,27,0,8,15,0,8
322.017717717,4,data,27,0,8,15,1,8
322.144748858,2,data,27,2,8,18,0,8
324.213289177,6,data,27,6,2,17,0,8
324.353065767,3,data,27,6,2,17,1,8
324.600531278,5,data,27,5,7,22,0,8
324.686673106,8,data,27,8,6,19,0,8
325.285564319,4,data,27,4,8,18,0,8
329.035127545,7,data,27,7,0,18,0,8
329.174904135,6,data,27,7,0,18,1,8
329.264742471,3,data,27,3,5,17,0,8
330.493470961,1,data,27,1,6,19,0,8
331.877940882,0,data,27,0,5,16,0,8
332.017717472,1,data,27,0,5,16,1,8
332.144748858,2,data,27,2,6,19,0,8
334.213289177,6,data,27,6,0,18,0,8
334.600531278,5,data,27,5,1,23,0,8
334.686673106,8,data,27,8,5,20,0,8
335.285564319,4,data,27,4,6,19,0,8
339.035127545,7,data,27,7,6,19,0,8
339.264742471,3,data,27,3,6,18,0,8
340.493470961,1,data,27,1,2,20,0,8
341.877940882,0,data,27,0,2,17,0,8
342.017717472,1,data,27,0,2,17,1,8
342.144748858,2,data,27,2,7,20,0,8
344.213289177,6,data,27,6,5,19,0,8
344.353065767,7,data,27,6,5,19,1,8
344.600531278,5,data,27,5,4,24,0,8
344.686673106,8,data,27,8,0,21,0,8
344.826449942,4,data,27,8,0,21,1,8
345.285564319,4,data,27,4,6,20,0,8
349.035127545,7,data,27,7,1,20,0,8
349.264742471,3,data,27,3,8,19,0,8
349.404519791,2,data,27,3,8,19,1,8
350.493470961,1,data,27,1,5,21,0,8
351.877940882,0,data,27,0,2,18,0,8
352.017717472,1,data,27,0,2,18,1,8
352.144748858,2,data,27,2,5,21,0,8
354.213289177,6,data,27,6,0,20,0,8
354.600531278,5,data,27,5,3,25,0,8
354.686673106,8,data,27,8,1,22,0,8
355.285564319,4,data,27,4,8,21,0,8
359.035127545,7,data,27,7,4,21,0,8
359.264742471,3,data,27,3,4,20,0,8
360.493470961,1,data,27,1,0,22,0,8
361.877940882,0,data,27,0,2,19,0,8
362.017717472,1,data,27,0,2,19,1,8
362.144748858,2,data,27,2,7,22,0,8
362.414766730,0,beacon,29,0,65535,7,0,7
362.807546093,1,beacon,29,1,65535,7,0,7
363.595940747,3,beacon,29,3,65535,7,0,7
364.213289177,6,data,27,6,4,21,0,8
364.353065767,7,data,27,6,4,21,1,8
364.600531278,5,data,27,5,6,26,0,8
364.686673106,8,data,27,8,7,23,0,8
365.285564319,4,data,27,4,0,22,0,8
368.473097285,2,beacon,29,2,65535,7,0,7
368.722219627,5,beacon,29,5,65535,7,0,8
368.970359947,8,beacon,29,8,65535,7,0,7
369.035127545,7,data,27,7,5,22,0,8
369.264742471,3,data,27,3,1,21,0,8
369.754940824,4,beacon,29,4,65535,7,0,8
370.493470961,1,data,27,1,5,23,0,8
371.363189829,6,beacon,29,6,65535,7,0,7
371.877940882,0,data,27,0,2,20,0,8
372.144748858,2,data,27,2,3,23,0,8
372.813150705,7,beacon,29,7,65535,7,0,7
374.213289177,6,data,27,6,4,22,0,8
374.353065767,7,data,27,6,4,22,1,8
374.600531278,5,data,27,5,6,27,0,8
374.686673106,8,data,27,8,4,24,0,8
375.285564319,4,data,27,4,1,23,0,8
379.035127545,7,data,27,7,4,23,0,8
379.264742471,3,data,27,3,6,22,0,8
379.404519306,7,data,27,3,6,22,1,8
380.493470961,1,data,27,1,6,24,0,8
381.877940882,0,data,27,0,4,21,0,8
382.144748858,2,data,27,2,7,24,0,8
384.213289177,6,data,27,6,1,23,0,8
384.353065767,3,data,27,6,1,23,1,8
384.600531278,5,data,27,5,3,28,0,8
384.686673106,8,data,27,8,4,25,0,8
385.285564319,4,data,27,4,3,24,0,8
389.035127545,7,data,27,7,3,24,0,8
389.174904135,6,data,27,7,3,24,1,8
389.264742471,3,data,27,3,8,23,0,8
390.493470961,1,data,27,1,4,25,0,8
390.633248142,7,data,27,1,4,25,1,8
391.877940882,0,data,27,0,3,22,0,8
392.144748858,2,data,27,2,7,25,0,8
394.213289177,6,data,27,6,8,24,0,8
394.353065767,7,data,27,6,8,24,1,8
394.600531278,5,data,27,5,2,29,0,8
394.686673106,8,data,27,8,4,26,0,8
395.285564319,4,data,27,4,2,25,0,8
399.035127545,7,data,27,7,2,25,0,8
399.174904135,4,data,27,7,2,25,1,8
399.264742471,3,data,27,3,8,24,0,8
400.493470961,1,data,27,1,3,26,0,8
401.877940882,0,data,27,0,2,23,0,8
402.144748858,2,data,27,2,0,26,0,8
404.213289177,6,data,27,6,2,25,0,8
404.353065767,3,data,27,6,2,25,1,8
404.600531278,5,data,27,5,2,30,0,8
404.686673106,8,data,27,8,0,27,0,8
405.285564319,4,data,27,4,1,26,0,8
409.035127545,7,data,27,7,3,26,0,8
409.174904135,6,data,27,7,3,26,1,8
409.264742471,3,data,27,3,2,25,0,8
410.493470961,1,data,27,1,5,27,0,8
410.633248142,7,data,27,1,5,27,1,8
411.877940882,0,data,27,0,6,24,0,8
412.017717472,3,data,27,0,6,24,1,8
412.144748858,2,data,27,2,7,27,0,8
412.157494307,7,data,27,0,6,24,2,8
414.213289177,6,data,27,6,2,26,0,8
414.353065767,3,data,27,6,2,26,1,8
414.600531278,5,data,27,5,7,31,0,8
414.686673106,8,data,27,8,2,28,0,8
415.285564319,4,data,27,4,3,27,0,8
419.035127545,7,data,27,7,4,27,0,8
419.264742471,3,data,27,3,1,26,0,8
420.493470961,1,data,27,1,8,28,0,8
420.633248142,7,data,27,1,8,28,1,8
421.877940882,0,data,27,0,3,25,0,8
422.144748858,2,data,27,2,5,28,0,8
422.414766730,0,beacon,29,0,65535,8,0,8
422.807546093,1,beacon,29,1,65535,8,0,7
423.595940747,3,beacon,29,3,65535,8,0,7
424.213289177,6,data,27,6,2,27,0,8
424.353065767,3,data,27,6,2,27,1,8
424.600531278,5,data,27,5,6,32,0,8
424.686673106,8,data,27,8,7,29,0,8
425.285564319,4,data,27,4,7,28,0,8
428.473097285,2,beacon,29,2,65535,8,0,7
428.722219627,5,beacon,29,5,65535,8,0,7
428.970359947,8,beacon,29,8,65535,8,0,7
429.035127545,7,data,27,7,2,28,0,8
429.264742471,3,data,27,3,0,27,0,8
429.754940824,4,beacon,29,4,65535,8,0,7
430.493470961,1,data,27,1,3,29,0,8
431.363189829,6,beacon,29,6,65535,8,0,8
431.877940882,0,data,27,0,3,26,0,8
432.144748858,2,data,27,2,4,29,0,8
432.813150705,7,beacon,26,7,65535,8,0,7
434.213289177,6,data,27,6,7,28,0,8
434.600531278,5,data,27,5,2,33,0,8
434.686673106,8,data,27,8,1,30,0,8
435.285564319,4,data,27,4,2,29,0,8
439.035127545,7,data,27,7,5,29,0,8
439.264742471,3,data,27,3,0,28,0,8
440.493470961,1,data,27,1,2,30,0,8
441.877940882,0,data,27,0,8,27,0,8
442.017718063,2,data,27,0,8,27,1,8
442.177974063,2,data,27,2,7,30,0,8
444.213289177,6,data,27,6,0,29,0,8
444.353065767,7,data,27,6,0,29,1,8
444.600531278,5,data,27,5,1,34,0,8
444.686673106,8,data,27,8,2,31,0,8
445.285564319,4,data,27,4,3,30,0,8
449.035127545,7,data,27,7,0,30,0,8
449.264742471,3,data,27,3,6,29,0,8
449.404519306,7,data,27,3,6,29,1,8
450.493470961,1,data,27,1,8,31,0,8
450.633247796,5,data,27,1,8,31,1,8
451.877940882,0,data,27,0,7,28,0,8
452.144748858,2,data,27,2,1,31,0,8
454.213289177,6,data,27,6,7,30,0,8
454.600531278,5,data,27,5,4,35,0,8
454.686673106,8,data,27,8,4,32,0,8
455.285564319,4,data,27,4,1,31,0,8
459.035127545,7,data,27,7,4,31,0,8
459.264742471,3,data,27,3,6,30,0,8
459.404519306,7,data,27,3,6,30,1,8
460.493470961,1,data,27,1,2,32,0,8
461.877940882,0,data,27,0,5,29,0,8
