timestamp(s),src,dst,seq,hops,delay_gen_to_rx(s),delay_first_tx_to_rx(s),bytes,sf,delivered
624.098559366,7,3,283,0,0.139776835,0.139776835,20,12,1
625.098559123,7,8,284,0,0.139776592,0.139776592,20,12,1
625.600487415,4,7,296,0,0.139776590,0.139776590,20,12,1
625.899494844,5,2,317,0,0.139776590,0.139776590,20,12,1
626.098559851,7,0,285,0,0.139777320,0.139777320,20,12,1
628.098559123,7,8,287,0,0.139776592,0.139776592,20,12,1
631.795330447,6,7,329,0,0.139776590,0.139776590,20,12,1
632.098559121,7,6,291,0,0.139776590,0.139776590,20,12,1
633.098559851,7,2,292,0,0.139777320,0.139777320,20,12,1
634.795330447,6,3,332,0,0.139776590,0.139776590,20,12,1
635.899494846,5,8,327,0,0.139776592,0.139776592,20,12,1
636.098559366,7,5,295,0,0.139776835,0.139776835,20,12,1
636.899494844,5,2,328,0,0.139776590,0.139776590,20,12,1
638.098559121,7,4,297,0,0.139776590,0.139776590,20,12,1
638.600487660,4,6,309,0,0.139776835,0.139776835,20,12,1
639.098559366,7,3,298,0,0.139776835,0.139776835,20,12,1
639.600487661,4,8,310,0,0.139776836,0.139776836,20,12,1
640.098559366,7,5,299,0,0.139776835,0.139776835,20,12,1
640.795330447,6,3,338,0,0.139776590,0.139776590,20,12,1
641.098559121,7,6,300,0,0.139776590,0.139776590,20,12,1
641.899494844,5,2,333,0,0.139776590,0.139776590,20,12,1
642.600487660,4,6,313,0,0.139776835,0.139776835,20,12,1
643.238336201,7,1,302,1,0.279553670,0.279553670,20,12,1
643.600487660,4,6,314,0,0.139776835,0.139776835,20,12,1
643.899495089,5,1,335,0,0.139776835,0.139776835,20,12,1
644.098559121,7,6,303,0,0.139776590,0.139776590,20,12,1
644.600487661,4,8,315,0,0.139776836,0.139776836,20,12,1
644.899494844,5,2,336,0,0.139776590,0.139776590,20,12,1
645.600487661,4,8,316,0,0.139776836,0.139776836,20,12,1
645.795330447,6,3,343,0,0.139776590,0.139776590,20,12,1
646.098559121,7,4,305,0,0.139776590,0.139776590,20,12,1
646.343628029,8,7,316,0,0.139776592,0.139776592,20,12,1
648.795330447,6,3,346,0,0.139776590,0.139776590,20,12,1
648.899495089,5,1,340,0,0.139776835,0.139776835,20,12,1
649.098559366,7,3,308,0,0.139776835,0.139776835,20,12,1
650.098559366,7,3,309,0,0.139776835,0.139776835,20,12,1
650.899494844,5,2,342,0,0.139776590,0.139776590,20,12,1
651.238336201,7,1,310,1,0.279553670,0.279553670,20,12,1
652.098559366,7,5,311,0,0.139776835,0.139776835,20,12,1
652.795330692,6,4,350,0,0.139776835,0.139776835,20,12,1
653.098559121,7,4,312,0,0.139776590,0.139776590,20,12,1
658.098559366,7,5,317,0,0.139776835,0.139776835,20,12,1
658.795330447,6,3,356,0,0.139776590,0.139776590,20,12,1
658.899494844,5,4,350,0,0.139776590,0.139776590,20,12,1
661.098559366,7,5,320,0,0.139776835,0.139776835,20,12,1
662.098559123,7,8,321,0,0.139776592,0.139776592,20,12,1
663.600487415,4,7,334,0,0.139776590,0.139776590,20,12,1
664.098559123,7,8,323,0,0.139776592,0.139776592,20,12,1
664.365923503,3,6,357,0,0.139776590,0.139776590,20,12,1
665.343628029,8,5,335,0,0.139776592,0.139776592,20,12,1
665.899494844,5,4,357,0,0.139776590,0.139776590,20,12,1
666.098559121,7,6,325,0,0.139776590,0.139776590,20,12,1
668.600487660,4,0,339,0,0.139776835,0.139776835,20,12,1
668.899494846,5,8,360,0,0.139776592,0.139776592,20,12,1
669.098559121,7,6,328,0,0.139776590,0.139776590,20,12,1
670.098559121,7,4,329,0,0.139776590,0.139776590,20,12,1
671.098559121,7,4,330,0,0.139776590,0.139776590,20,12,1
671.795330447,6,7,369,0,0.139776590,0.139776590,20,12,1
672.098559121,7,4,331,0,0.139776590,0.139776590,20,12,1
672.600487661,4,8,343,0,0.139776836,0.139776836,20,12,1
672.899494844,5,2,364,0,0.139776590,0.139776590,20,12,1
673.098559121,7,6,332,0,0.139776590,0.139776590,20,12,1
673.795330447,6,3,371,0,0.139776590,0.139776590,20,12,1
676.098559121,7,6,335,0,0.139776590,0.139776590,20,12,1
678.098559123,7,8,337,0,0.139776592,0.139776592,20,12,1
678.899494846,5,8,370,0,0.139776592,0.139776592,20,12,1
679.098559123,7,8,338,0,0.139776592,0.139776592,20,12,1
679.899494844,5,2,371,0,0.139776590,0.139776590,20,12,1
680.600487660,4,6,351,0,0.139776835,0.139776835,20,12,1
682.098559121,7,6,341,0,0.139776590,0.139776590,20,12,1
682.899494844,5,2,374,0,0.139776590,0.139776590,20,12,1
683.098559121,7,6,342,0,0.139776590,0.139776590,20,12,1
683.795330447,6,7,381,0,0.139776590,0.139776590,20,12,1
684.098559851,7,2,343,0,0.139777320,0.139777320,20,12,1
685.098559121,7,6,344,0,0.139776590,0.139776590,20,12,1
685.600487660,4,0,356,0,0.139776835,0.139776835,20,12,1
686.098559712,7,1,345,0,0.139777181,0.139777181,20,12,1
688.098559712,7,1,347,0,0.139777181,0.139777181,20,12,1
690.098559851,7,2,349,0,0.139777320,0.139777320,20,12,1
690.600487661,4,8,361,0,0.139776836,0.139776836,20,12,1
691.098559366,7,3,350,0,0.139776835,0.139776835,20,12,1
691.795330447,6,7,389,0,0.139776590,0.139776590,20,12,1
692.098559123,7,8,351,0,0.139776592,0.139776592,20,12,1
693.098559366,7,3,352,0,0.139776835,0.139776835,20,12,1
693.795330447,6,7,391,0,0.139776590,0.139776590,20,12,1
694.098559123,7,8,353,0,0.139776592,0.139776592,20,12,1
695.600487415,4,7,366,0,0.139776590,0.139776590,20,12,1
697.098559366,7,5,356,0,0.139776835,0.139776835,20,12,1
698.098559121,7,4,357,0,0.139776590,0.139776590,20,12,1
699.238335956,7,2,358,1,0.279553425,0.279553425,20,12,1
699.365923503,3,6,392,0,0.139776590,0.139776590,20,12,1
699.899494846,5,8,391,0,0.139776592,0.139776592,20,12,1
701.098559366,7,5,360,0,0.139776835,0.139776835,20,12,1
701.899494844,5,2,393,0,0.139776590,0.139776590,20,12,1
702.098559851,7,2,361,0,0.139777320,0.139777320,20,12,1
703.795330447,6,3,401,0,0.139776590,0.139776590,20,12,1
704.098559366,7,5,363,0,0.139776835,0.139776835,20,12,1
707.098559121,7,6,366,0,0.139776590,0.139776590,20,12,1
708.098559121,7,6,367,0,0.139776590,0.139776590,20,12,1
708.795330447,6,3,406,0,0.139776590,0.139776590,20,12,1
709.098559123,7,8,368,0,0.139776592,0.139776592,20,12,1
709.899494844,5,2,401,0,0.139776590,0.139776590,20,12,1
710.098559123,7,8,369,0,0.139776592,0.139776592,20,12,1
710.795330447,6,3,408,0,0.139776590,0.139776590,20,12,1
711.343628273,8,4,381,0,0.139776836,0.139776836,20,12,1
712.098559123,7,8,371,0,0.139776592,0.139776592,20,12,1
712.625836453,1,0,405,0,0.139776590,0.139776590,20,12,1
712.795331038,6,0,410,0,0.139777181,0.139777181,20,12,1
713.238335956,7,2,372,1,0.279553425,0.279553425,20,12,1
713.365923503,3,6,406,0,0.139776590,0.139776590,20,12,1
714.098559123,7,8,373,0,0.139776592,0.139776592,20,12,1
715.098559121,7,4,374,0,0.139776590,0.139776590,20,12,1
715.899495089,5,1,407,0,0.139776835,0.139776835,20,12,1
716.098559366,7,3,375,0,0.139776835,10.754931337,20,12,1
717.098559121,7,4,376,0,0.139776590,0.139776590,20,12,1
717.899494844,5,2,409,0,0.139776590,0.139776590,20,12,1
718.098559121,7,6,377,0,0.139776590,0.139776590,20,12,1
719.098559366,7,3,378,0,0.139776835,0.139776835,20,12,1
719.343628029,8,7,389,0,0.139776592,0.139776592,20,12,1
720.098559366,7,3,379,0,0.139776835,0.139776835,20,12,1
721.098559123,7,8,380,0,0.139776592,0.139776592,20,12,1
722.795331038,6,0,420,0,0.139777181,0.139777181,20,12,1
723.098559366,7,3,382,0,0.139776835,0.139776835,20,12,1
726.365923503,3,6,419,0,0.139776590,0.139776590,20,12,1
727.098559851,7,2,386,0,0.139777320,0.139777320,20,12,1
727.625836453,1,0,420,0,0.139776590,0.139776590,20,12,1
728.795330447,6,3,426,0,0.139776590,0.139776590,20,12,1
729.098559851,7,2,388,0,0.139777320,0.139777320,20,12,1
729.899494846,5,8,421,0,0.139776592,0.139776592,20,12,1
730.795330447,6,3,428,0,0.139776590,0.139776590,20,12,1
731.098559121,7,4,390,0,0.139776590,0.139776590,20,12,1
732.098559123,7,8,391,0,0.139776592,0.139776592,20,12,1
732.795330447,6,7,430,0,0.139776590,0.139776590,20,12,1
733.157557279,7,1,392,0,0.198774748,0.139777181,20,12,1
734.098559123,7,8,393,0,0.139776592,0.139776592,20,12,1
735.098559851,7,2,394,0,0.139777320,0.139777320,20,12,1
736.795331038,6,0,434,0,0.139777181,0.139777181,20,12,1
737.098559121,7,6,396,0,0.139776590,0.139776590,20,12,1
737.795331038,6,0,435,0,0.139777181,0.139777181,20,12,1
738.795330447,6,7,436,0,0.139776590,0.139776590,20,12,1
739.098559121,7,4,398,0,0.139776590,0.139776590,20,12,1
739.795330447,6,3,437,0,0.139776590,0.139776590,20,12,1
739.899494846,5,8,431,0,0.139776592,0.139776592,20,12,1
740.098559121,7,6,399,0,0.139776590,0.139776590,20,12,1
741.098559121,7,6,400,0,0.139776590,0.139776590,20,12,1
743.098559366,7,5,402,0,0.139776835,0.139776835,20,12,1
743.795331177,6,1,441,0,0.139777320,0.139777320,20,12,1
744.098559123,7,8,403,0,0.139776592,0.139776592,20,12,1
745.098559366,7,5,404,0,0.139776835,0.139776835,20,12,1
745.795330447,6,7,443,0,0.139776590,0.139776590,20,12,1
746.098559123,7,8,405,0,0.139776592,0.139776592,20,12,1
747.098559366,7,5,406,0,0.139776835,0.139776835,20,12,1
749.238336201,7,1,408,1,0.279553670,0.279553670,20,12,1
750.098559851,7,0,409,0,0.139777320,0.139777320,20,12,1
751.098559121,7,4,410,0,0.139776590,0.139776590,20,12,1
751.625836698,1,5,444,0,0.139776835,0.139776835,20,12,1
752.098559123,7,8,411,0,0.139776592,0.139776592,20,12,1
752.899494844,5,2,444,0,0.139776590,0.139776590,20,12,1
754.098559851,7,2,413,0,0.139777320,0.139777320,20,12,1
754.899494846,5,8,446,0,0.139776592,0.139776592,20,12,1
755.098559851,7,0,414,0,0.139777320,0.139777320,20,12,1
756.098559123,7,8,415,0,0.139776592,0.139776592,20,12,1
757.098559123,7,8,416,0,0.139776592,0.139776592,20,12,1
758.098559121,7,6,417,0,0.139776590,0.139776590,20,12,1
758.899494844,5,4,450,0,0.139776590,0.139776590,20,12,1
759.098559366,7,3,418,0,0.139776835,0.139776835,20,12,1
760.098559712,7,1,419,0,0.139777181,0.139777181,20,12,1
760.899494844,5,2,452,0,0.139776590,0.139776590,20,12,1
761.098559121,7,6,420,0,0.139776590,0.139776590,20,12,1
763.098559121,7,4,422,0,0.139776590,0.139776590,20,12,1
763.343628029,8,5,433,0,0.139776592,0.139776592,20,12,1
763.795330447,6,7,461,0,0.139776590,0.139776590,20,12,1
764.098559712,7,1,423,0,0.139777181,0.139777181,20,12,1
764.343628029,8,5,434,0,0.139776592,0.139776592,20,12,1
765.795330447,6,3,463,0,0.139776590,0.139776590,20,12,1
765.899494844,5,2,457,0,0.139776590,0.139776590,20,12,1
766.343628029,8,7,436,0,0.139776592,0.139776592,20,12,1
767.098559366,7,3,426,0,0.139776835,0.139776835,20,12,1
768.098559366,7,3,427,0,0.139776835,0.139776835,20,12,1
768.600487415,4,7,439,0,0.139776590,0.139776590,20,12,1
770.795330447,6,7,468,0,0.139776590,0.139776590,20,12,1
771.795330447,6,3,469,0,0.139776590,0.139776590,20,12,1
772.098559712,7,1,431,0,0.139777181,0.139777181,20,12,1
773.098559366,7,5,432,0,0.139776835,0.139776835,20,12,1
773.795330447,6,3,471,0,0.139776590,0.139776590,20,12,1
774.098559851,7,0,433,0,0.139777320,0.139777320,20,12,1
775.098559712,7,1,434,0,0.139777181,0.139777181,20,12,1
775.795330447,6,3,473,0,0.139776590,0.139776590,20,12,1
775.899494846,5,8,467,0,0.139776592,0.139776592,20,12,1
777.098559366,7,3,436,0,0.139776835,0.139776835,20,12,1
778.098559366,7,3,437,0,0.139776835,0.139776835,20,12,1
778.600487415,4,7,449,0,0.139776590,0.139776590,20,12,1
779.098559712,7,1,438,0,0.139777181,0.139777181,20,12,1
780.098559851,7,0,439,0,0.139777320,0.139777320,20,12,1
781.098559121,7,6,440,0,0.139776590,0.139776590,20,12,1
782.098559121,7,6,441,0,0.139776590,0.139776590,20,12,1
782.343628029,8,7,452,0,0.139776592,0.139776592,20,12,1
782.899494844,5,2,474,0,0.139776590,0.139776590,20,12,1
783.600487660,4,6,454,0,0.139776835,0.139776835,20,12,1
784.098559366,7,5,443,0,0.139776835,0.139776835,20,12,1
784.795330447,6,3,482,0,0.139776590,0.139776590,20,12,1
785.398591956,3,6,478,0,0.172445043,0.139776590,20,12,1
787.098559121,7,4,446,0,0.139776590,0.139776590,20,12,1
788.365923748,3,1,481,0,0.139776835,0.139776835,20,12,1
789.098559366,7,5,448,0,0.139776835,0.139776835,20,12,1
789.505816789,2,5,434,0,0.139776590,0.139776590,20,12,1
791.098559123,7,8,450,0,0.139776592,0.139776592,20,12,1
792.098559123,7,8,451,0,0.139776592,0.139776592,20,12,1
794.098559121,7,4,453,0,0.139776590,0.139776590,20,12,1
796.600487660,4,6,467,0,0.139776835,0.139776835,20,12,1
797.098559121,7,4,456,0,0.139776590,0.139776590,20,12,1
798.098559712,7,1,457,0,0.139777181,10.754931683,20,12,1
799.098559123,7,8,458,0,0.139776592,0.139776592,20,12,1
800.098559123,7,8,459,0,0.139776592,0.139776592,20,12,1
800.899494846,5,8,492,0,0.139776592,0.139776592,20,12,1
801.600487415,4,3,472,0,0.139776590,0.139776590,20,12,1
803.098559123,7,8,462,0,0.139776592,0.139776592,20,12,1
804.098559123,7,8,463,0,0.139776592,0.139776592,20,12,1
805.795330447,6,3,503,0,0.139776590,0.139776590,20,12,1
807.098559366,7,5,466,0,0.139776835,0.139776835,20,12,1
808.098559121,7,6,467,0,0.139776590,10.754931092,20,12,1
808.505817380,2,8,453,0,0.139777181,0.139777181,20,12,1
809.098559121,7,4,468,0,0.139776590,0.139776590,20,12,1
810.098559121,7,6,469,0,0.139776590,0.139776590,20,12,1
811.098559121,7,6,470,0,0.139776590,0.139776590,20,12,1
811.899494844,5,2,503,0,0.139776590,0.139776590,20,12,1
812.098559121,7,4,471,0,0.139776590,0.139776590,20,12,1
813.343628618,8,2,483,0,0.139777181,0.139777181,20,12,1
813.795330447,6,3,511,0,0.139776590,0.139776590,20,12,1
815.098559851,7,0,474,0,0.139777320,0.139777320,20,12,1
817.098559123,7,8,476,0,0.139776592,0.139776592,20,12,1
817.899494844,5,2,509,0,0.139776590,0.139776590,20,12,1
818.098559366,7,5,477,0,0.139776835,0.139776835,20,12,1
819.098559123,7,8,478,0,0.139776592,0.139776592,20,12,1
819.625836453,1,0,512,0,0.139776590,0.139776590,20,12,1
820.098559121,7,6,479,0,0.139776590,0.139776590,20,12,1
820.343628029,8,7,490,0,0.139776592,0.139776592,20,12,1
821.600487415,4,7,492,0,0.139776590,0.139776590,20,12,1
821.899494844,5,2,513,0,0.139776590,0.139776590,20,12,1
822.098559121,7,6,481,0,0.139776590,0.139776590,20,12,1
823.098559121,7,6,482,0,0.139776590,0.139776590,20,12,1
823.795330447,6,7,521,0,0.139776590,0.139776590,20,12,1
823.899494844,5,2,515,0,0.139776590,0.139776590,20,12,1
824.098559123,7,8,483,0,0.139776592,0.139776592,20,12,1
825.899494846,5,8,517,0,0.139776592,0.139776592,20,12,1
826.795330447,6,3,524,0,0.139776590,0.139776590,20,12,1
826.899494846,5,8,518,0,0.139776592,0.139776592,20,12,1
827.098559366,7,5,486,0,0.139776835,0.139776835,20,12,1
828.098559366,7,3,487,0,0.139776835,0.139776835,20,12,1
828.899494844,5,2,520,0,0.139776590,0.139776590,20,12,1
829.098559366,7,5,488,0,0.139776835,0.139776835,20,12,1
830.098559851,7,0,489,0,0.139777320,0.139777320,20,12,1
830.343628029,8,5,500,0,0.139776592,0.139776592,20,12,1
831.098559366,7,5,490,0,0.139776835,0.139776835,20,12,1
833.098559851,7,2,492,0,0.139777320,0.139777320,20,12,1
833.600487415,4,3,504,0,0.139776590,0.139776590,20,12,1
834.098559851,7,2,493,0,0.139777320,0.139777320,20,12,1
835.098559121,7,4,494,0,0.139776590,0.139776590,20,12,1
835.795330447,6,3,533,0,0.139776590,0.139776590,20,12,1
836.899494844,5,4,528,0,0.139776590,0.139776590,20,12,1
838.899495089,5,1,530,0,0.139776835,0.139776835,20,12,1
839.098559121,7,6,498,0,0.139776590,0.139776590,20,12,1
841.098559851,7,2,500,0,0.139777320,0.139777320,20,12,1
844.098559121,7,6,503,0,0.139776590,0.139776590,20,12,1
845.098559851,7,2,504,0,0.139777320,0.139777320,20,12,1
849.098559121,7,6,508,0,0.139776590,0.139776590,20,12,1
850.098559366,7,5,509,0,0.139776835,0.139776835,20,12,1
851.098559851,7,2,510,0,0.139777320,0.139777320,20,12,1
852.039271924,5,3,543,1,0.279553670,0.279553670,20,12,1
853.899494844,5,4,545,0,0.139776590,0.139776590,20,12,1
854.098559123,7,8,513,0,0.139776592,0.139776592,20,12,1
855.098559123,7,8,514,0,0.139776592,0.139776592,20,12,1
856.098559712,7,1,515,0,0.139777181,0.139777181,20,12,1
856.505816789,2,5,501,0,0.139776590,0.139776590,20,12,1
856.899494844,5,2,548,0,0.139776590,0.139776590,20,12,1
857.098559366,7,5,516,0,0.139776835,0.139776835,20,12,1
858.098559366,7,3,517,0,0.139776835,10.754931337,20,12,1
858.600487415,4,7,529,0,0.139776590,0.139776590,20,12,1
858.795331177,6,1,556,0,0.139777320,0.139777320,20,12,1
859.098559366,7,5,518,0,0.139776835,0.139776835,20,12,1
861.238336201,7,1,520,1,0.279553670,0.279553670,20,12,1
862.098559366,7,3,521,0,0.139776835,0.139776835,20,12,1
863.098559123,7,8,522,0,0.139776592,0.139776592,20,12,1
864.098559851,7,0,523,0,0.139777320,0.139777320,20,12,1
865.098559366,7,3,524,0,0.139776835,0.139776835,20,12,1
867.098559123,7,8,526,0,0.139776592,0.139776592,20,12,1
868.098559366,7,5,527,0,0.139776835,0.139776835,20,12,1
870.098559121,7,6,529,0,0.139776590,0.139776590,20,12,1
871.098559123,7,8,530,0,0.139776592,0.139776592,20,12,1
873.899494844,5,2,565,0,0.139776590,0.139776590,20,12,1
875.238335956,7,2,534,1,0.279553425,0.279553425,20,12,1
875.899495089,5,1,567,0,0.139776835,0.139776835,20,12,1
876.098559851,7,0,535,0,0.139777320,0.139777320,20,12,1
876.343628618,8,2,546,0,0.139777181,0.139777181,20,12,1
876.600487660,4,6,547,0,0.139776835,0.139776835,20,12,1
876.899494844,5,2,568,0,0.139776590,0.139776590,20,12,1
877.098559851,7,2,536,0,0.139777320,0.139777320,20,12,1
878.098559366,7,5,537,0,0.139776835,0.139776835,20,12,1
880.098559123,7,8,539,0,0.139776592,0.139776592,20,12,1
880.380900186,0,6,575,0,0.139777181,0.139777181,20,12,1
882.098559123,7,8,541,0,0.139776592,0.139776592,20,12,1
882.795331177,6,1,580,0,0.139777320,0.139777320,20,12,1
883.098559121,7,4,542,0,0.139776590,0.139776590,20,12,1
884.899494844,5,2,576,0,0.139776590,0.139776590,20,12,1
885.098559366,7,3,544,0,0.139776835,0.139776835,20,12,1
886.899494844,5,2,578,0,0.139776590,0.139776590,20,12,1
887.098559366,7,5,546,0,0.139776835,0.139776835,20,12,1
888.098559851,7,0,547,0,0.139777320,0.139777320,20,12,1
888.899494844,5,2,580,0,0.139776590,0.139776590,20,12,1
890.600487415,4,7,561,0,0.139776590,0.139776590,20,12,1
891.098559366,7,5,550,0,0.139776835,11.498071951,20,12,1
891.365923503,3,6,584,0,0.139776590,0.139776590,20,12,1
892.098559121,7,6,551,0,0.139776590,0.139776590,20,12,1
892.343628029,8,7,562,0,0.139776592,0.139776592,20,12,1
894.098559851,7,0,553,0,0.139777320,0.139777320,20,12,1
895.098559123,7,8,554,0,0.139776592,0.139776592,20,12,1
895.505816789,2,5,540,0,0.139776590,0.139776590,20,12,1
896.098559123,7,8,555,0,0.139776592,0.139776592,20,12,1
897.098559121,7,4,556,0,0.139776590,0.139776590,20,12,1
900.098559366,7,5,559,0,0.139776835,0.139776835,20,12,1
901.600487415,4,3,572,0,0.139776590,0.139776590,20,12,1
902.098559712,7,1,561,0,0.139777181,0.139777181,20,12,1
903.238336201,7,1,562,1,0.279553670,0.279553670,20,12,1
903.899494846,5,8,595,0,0.139776592,0.139776592,20,12,1
904.098559851,7,0,563,0,0.139777320,0.139777320,20,12,1
905.098559366,7,5,564,0,0.139776835,0.139776835,20,12,1
907.098559712,7,1,566,0,0.139777181,0.139777181,20,12,1
908.098559851,7,0,567,0,0.139777320,0.139777320,20,12,1
909.740264005,4,0,580,1,0.279553180,0.279553180,20,12,1
910.098559851,7,0,569,0,0.139777320,0.139777320,20,12,1
911.098559123,7,8,570,0,0.139776592,0.139776592,20,12,1
912.600487415,4,3,583,0,0.139776590,0.139776590,20,12,1
913.795330447,6,3,611,0,0.139776590,0.139776590,20,12,1
913.899494844,5,2,605,0,0.139776590,0.139776590,20,12,1
914.899494844,5,2,606,0,0.139776590,0.139776590,20,12,1
916.343628029,8,5,586,0,0.139776592,0.139776592,20,12,1
916.380900186,0,6,611,0,0.139777181,0.139777181,20,12,1
916.795330447,6,3,614,0,0.139776590,0.139776590,20,12,1
916.899494844,5,2,608,0,0.139776590,0.139776590,20,12,1
918.098559121,7,4,577,0,0.139776590,0.139776590,20,12,1
919.365923503,3,6,612,0,0.139776590,0.139776590,20,12,1
921.238335956,7,2,580,1,0.279553425,0.279553425,20,12,1
921.600487660,4,0,592,0,0.139776835,0.139776835,20,12,1
921.899494844,5,2,613,0,0.139776590,0.139776590,20,12,1
923.795330447,6,7,621,0,0.139776590,0.139776590,20,12,1
924.899495435,5,3,616,0,0.139777181,0.139777181,20,12,1
925.365923503,3,6,618,0,0.139776590,0.139776590,20,12,1
926.098559366,7,5,585,0,0.139776835,0.139776835,20,12,1
927.098559121,7,6,586,0,0.139776590,0.139776590,20,12,1
928.098559121,7,4,587,0,0.139776590,0.139776590,20,12,1
928.899494844,5,2,620,0,0.139776590,0.139776590,20,12,1
929.098559851,7,0,588,0,0.139777320,0.139777320,20,12,1
929.795331177,6,1,627,0,0.139777320,0.139777320,20,12,1
929.899494844,5,2,621,0,0.139776590,0.139776590,20,12,1
930.098559121,7,4,589,0,0.139776590,0.139776590,20,12,1
931.098559121,7,4,590,0,0.139776590,0.139776590,20,12,1
932.098559123,7,8,591,0,0.139776592,0.139776592,20,12,1
933.899494844,5,4,625,0,0.139776590,0.139776590,20,12,1
934.098559366,7,5,593,0,0.139776835,0.139776835,20,12,1
934.899495089,5,7,626,0,0.139776835,0.139776835,20,12,1
935.343628029,8,5,605,0,0.139776592,0.139776592,20,12,1
935.600487415,4,7,606,0,0.139776590,0.139776590,20,12,1
935.899494846,5,8,627,0,0.139776592,0.139776592,20,12,1
936.098559121,7,6,595,0,0.139776590,0.139776590,20,12,1
936.899495089,5,1,628,0,0.139776835,0.139776835,20,12,1
937.098559121,7,4,596,0,0.139776590,0.139776590,20,12,1
937.600487415,4,7,608,0,0.139776590,0.139776590,20,12,1
937.795330447,6,7,635,0,0.139776590,0.139776590,20,12,1
938.098559121,7,4,597,0,0.139776590,0.139776590,20,12,1
938.899495089,5,1,630,0,0.139776835,0.139776835,20,12,1
939.098559121,7,6,598,0,0.139776590,0.139776590,20,12,1
940.795330692,6,4,638,0,0.139776835,0.139776835,20,12,1
940.899494846,5,8,632,0,0.139776592,0.139776592,20,12,1
944.899494844,5,2,636,0,0.139776590,0.139776590,20,12,1
945.899494844,5,2,637,0,0.139776590,0.139776590,20,12,1
946.098559121,7,4,605,0,0.139776590,0.139776590,20,12,1
946.795330447,6,7,644,0,0.139776590,0.139776590,20,12,1
947.098559121,7,6,606,0,0.139776590,0.139776590,20,12,1
948.098559121,7,6,607,0,0.139776590,0.139776590,20,12,1
950.098559366,7,5,609,0,0.139776835,0.139776835,20,12,1
951.098559121,7,6,610,0,0.139776590,0.139776590,20,12,1
952.039271679,5,0,643,1,0.279553425,0.279553425,20,12,1
952.795330447,6,3,650,0,0.139776590,0.139776590,20,12,1
953.098559123,7,8,612,0,0.139776592,0.139776592,20,12,1
954.600487660,4,6,625,0,0.139776835,0.139776835,20,12,1
955.600487415,4,7,626,0,0.139776590,0.139776590,20,12,1
956.098559123,7,8,615,0,0.139776592,0.139776592,20,12,1
957.899494844,5,2,649,0,0.139776590,0.139776590,20,12,1
958.098559366,7,3,617,0,0.139776835,0.139776835,20,12,1
959.098559851,7,0,618,0,0.139777320,0.139777320,20,12,1
960.098559366,7,5,619,0,0.139776835,0.139776835,20,12,1
960.600487415,4,3,631,0,0.139776590,0.139776590,20,12,1
961.899494844,5,2,653,0,0.139776590,0.139776590,20,12,1
962.899494844,5,2,654,0,0.139776590,0.139776590,20,12,1
963.600487415,4,7,634,0,0.139776590,0.139776590,20,12,1
964.343628029,8,5,634,0,0.139776592,0.139776592,20,12,1
965.600487415,4,7,636,0,0.139776590,0.139776590,20,12,1
966.600487660,4,6,637,0,0.139776835,0.139776835,20,12,1
967.098559366,7,3,626,0,0.139776835,0.139776835,20,12,1
968.098559123,7,8,627,0,0.139776592,0.139776592,20,12,1
969.098559123,7,8,628,0,0.139776592,0.139776592,20,12,1
969.899494844,5,2,661,0,0.139776590,0.139776590,20,12,1
970.098559366,7,3,629,0,0.139776835,0.139776835,20,12,1
970.899494844,5,2,662,0,0.139776590,0.139776590,20,12,1
971.098559123,7,8,630,0,0.139776592,0.139776592,20,12,1
971.899494844,5,2,663,0,0.139776590,0.139776590,20,12,1
973.157556688,7,4,632,0,0.198774157,0.139776590,20,12,1
973.740264250,4,3,644,1,0.279553425,0.279553425,20,12,1
973.900520250,6,7,671,0,0.244966393,0.139776590,20,12,1
974.098559366,7,5,633,0,0.139776835,0.139776835,20,12,1
974.795330447,6,3,672,0,0.139776590,0.139776590,20,12,1
974.899494844,5,2,666,0,0.139776590,0.139776590,20,12,1
975.098559712,7,1,634,0,0.139777181,0.139777181,20,12,1
976.098559366,7,3,635,0,0.139776835,0.139776835,20,12,1
977.600487660,4,6,648,0,0.139776835,0.139776835,20,12,1
978.098559366,7,3,637,0,0.139776835,0.139776835,20,12,1
978.795330692,6,4,676,0,0.139776835,0.139776835,20,12,1
978.899494844,5,2,670,0,0.139776590,0.139776590,20,12,1
981.795330447,6,7,679,0,0.139776590,0.139776590,20,12,1
982.098559123,7,8,641,0,0.139776592,0.139776592,20,12,1
982.899495089,5,1,674,0,0.139776835,0.139776835,20,12,1
983.098559123,7,8,642,0,0.139776592,0.139776592,20,12,1
983.343628029,8,5,653,0,0.139776592,0.139776592,20,12,1
984.098559121,7,4,643,0,0.139776590,0.139776590,20,12,1
984.899494844,5,2,676,0,0.139776590,0.139776590,20,12,1
987.098559366,7,5,646,0,0.139776835,0.139776835,20,12,1
988.899495089,5,7,680,0,0.139776835,0.139776835,20,12,1
989.098559121,7,6,648,0,0.139776590,0.139776590,20,12,1
991.098559121,7,6,650,0,0.139776590,0.139776590,20,12,1
991.899495089,5,1,683,0,0.139776835,0.139776835,20,12,1
992.098559851,7,2,651,0,0.139777320,0.139777320,20,12,1
992.343628618,8,2,662,0,0.139777181,0.139777181,20,12,1
992.899494846,5,8,684,0,0.139776592,0.139776592,20,12,1
993.098559851,7,0,652,0,0.139777320,0.139777320,20,12,1
994.098559121,7,6,653,0,0.139776590,0.139776590,20,12,1
